3488;1;16062;23100
3488;2;15858;22923
3489;1;16705;23040
3489;2;16642;23167
3490;1;16705;23040
3490;2;16742;22967
3491;1;16928;23290
3491;2;16936.3;23236.5
3491;3;16928;23224
3492;1;16928;23290
3492;2;16696;23274
3493;1;16928;23290
3493;2;16905;23505
3494;1;16896;24521
3494;2;16890;24496
3494;3;16861;24479
3494;4;16851;24454
3495;1;16896;24521
3495;2;16892.6;24556.7
3495;3;16873;24633
3496;1;17336;25237
3496;2;17336;24813
3496;3;17376;24731
3497;1;17336;25237
3497;2;17336;25720
3498;1;17336;25237
3498;2;16969;25221
3499;1;17336;25237
3499;2;17760;25267
3500;1;15962;22825
3500;2;16062;22729
3501;1;15962;22825
3501;2;16102;22979
3502;1;15962;22825
3502;2;15858;22923
3503;1;15962;22825
3503;2;15716;22639
3504;1;15635;22727
3504;2;15576.8;22724.4
3504;3;15501;22675
3505;1;15635;22727
3505;2;15716;22639
3506;1;14139;17928
3506;2;14510;18228
3507;1;14139;17928
3507;2;14348;17761
3508;1;14139;17928
3508;2;13866;17721
3509;1;14510;18228
3509;2;14424.2;18317.6
3509;3;14231;18572
3510;1;14510;18228
3510;2;14627;18128
3511;1;14510;18228
3511;2;14139;17928
3512;1;14533;18758
3512;2;14412;18968.8
3512;3;14341;19056
3513;1;14533;18758
3513;2;14231;18572
3514;1;14533;18758
3514;2;14778.7;18870.4
3514;3;15105;19040
3515;1;14533;18758
3515;2;14606.9;18484.1
3515;3;14742;18280
3516;1;14283;19210
3516;2;14214;18956
3517;1;14283;19210
3517;2;14369;19488
3518;1;14283;19210
3518;2;14237;19248
3519;1;14341;19056
3519;2;14412;18968.8
3519;3;14533;18758
3520;1;14341;19056
3520;2;14214;18956
3521;1;14341;19056
3521;2;14800;19417
3522;1;14537;18007
3522;2;14627;18128
3523;1;14537;18007
3523;2;14348;17761
3524;1;14537;18007
3524;2;15011;17673
3525;1;15011;17673
3525;2;15305;18168
3526;1;15011;17673
3526;2;14537;18007
3527;1;15011;17673
3527;2;14902.8;17487.1
3527;3;14836;17396
3528;1;14627;18128
3528;2;14510;18228
3529;1;14627;18128
3529;2;14537;18007
3530;1;14627;18128
3530;2;14742;18280
3531;1;15007;20468
3531;2;15059.8;20341.1
3531;3;15105;20235
3532;1;15007;20468
3532;2;14953;20604
3533;1;15017;19610
3533;2;15030;19594
3534;1;15017;19610
3534;2;14952;19901
3535;1;15017;19610
3535;2;14658;19615
3535;3;14498;19644
3535;4;14414;19669
3536;1;15105;20235
3536;2;14875;20183
3537;1;15105;20235
3537;2;15178;20233
3538;1;15105;20235
3538;2;15132;20172
3538;3;15180;20041
3539;1;15180;20041
3539;2;15378;19851
3540;1;15180;20041
3540;2;14952;19901
3541;1;15180;20041
3541;2;15286;20122
3542;1;15178;20233
3542;2;15105;20235
3543;1;15178;20233
3543;2;15178.2;20197.9
3543;3;15294;20176
3544;1;15178;20233
3544;2;15188;20347
3545;1;15234;21276
3545;2;15236.7;21239.4
3545;3;15242;21177
3546;1;15234;21276
3546;2;15326;21263
3547;1;15234;21276
3547;2;15262.4;21376.7
3547;3;15365;21499
3548;1;15365;21499
3548;2;15428;21457
3549;1;15365;21499
3549;2;15219;21607
3550;1;15365;21499
3550;2;15262.4;21376.7
3550;3;15234;21276
3551;1;15326;21263
3551;2;15391;21353
3552;1;15326;21263
3552;2;15234;21276
3553;1;15326;21263
3553;2;15367.5;21254.6
3553;3;15371.7;21265.9
3553;4;15380.2;21274.6
3553;5;15390.7;21277.3
3553;6;15402.1;21275.1
3553;7;15412.7;21266.9
3553;8;15414.8;21250.8
3553;9;15502.2;21250.9
3553;10;15509.7;21257.3
3553;11;15524;21286
3554;1;15870;21225
3554;2;15739.5;21221.6
3554;3;15705;21211
3555;1;15870;21225
3555;2;15699;21319
3556;1;15870;21225
3556;2;15843.6;21392.8
3556;3;15808;21499
3557;1;15870;21225
3557;2;15918;21227
3558;1;14879;21127
3558;2;14813;21125
3559;1;14879;21127
3559;2;14880;21173
3560;1;15205;22343
3560;2;15317;22235
3561;1;15205;22343
3561;2;15160.4;22231.7
3561;3;15090;22014
3562;1;15205;22343
3562;2;15223.4;22365.4
3562;3;15308.9;22462.7
3562;4;15330.8;22512.8
3562;5;15382;22585
3563;1;15205;22343
3563;2;15140;22406
3564;1;15090;22014
3564;2;15160.4;22231.7
3564;3;15205;22343
3565;1;15090;22014
3565;2;15057;21918
3566;1;15090;22014
3566;2;15378;21939
3566;3;15572;21895
3567;1;15261;21868
3567;2;15647;21784
3568;1;15261;21868
3568;2;15057;21918
3569;1;15261;21868
3569;2;15242;21763
3570;1;15382;22585
3570;2;15330.8;22512.8
3570;3;15308.9;22462.7
3570;4;15223.4;22365.4
3570;5;15205;22343
3571;1;15382;22585
3571;2;15509;22429
3572;1;15382;22585
3572;2;15305;22662
3573;1;15317;22235
3573;2;15405;22152
3574;1;15317;22235
3574;2;15205;22343
3575;1;15317;22235
3575;2;15420.4;22333.9
3575;3;15509;22429
3576;1;19337;1213
3576;2;19332;1104
3576;3;19297;961
3577;1;19337;1213
3577;2;19199;1163
3577;3;18928;1188
3577;4;18826;1213
3577;5;18788;1238
3577;6;18763;1265
3577;7;18746;1298
3577;8;18625;1835
3578;1;19337;1213
3578;2;19428;1259
3578;3;19750;1251
3578;4;19760;1382
3578;5;19758;1557
3578;6;19747;1712
3579;1;18625;1835
3579;2;18442;2640
3580;1;18625;1835
3580;2;19026;1805
3581;1;18625;1835
3581;2;18746;1298
3581;3;18763;1265
3581;4;18788;1238
3581;5;18826;1213
3581;6;18928;1188
3581;7;19199;1163
3581;8;19337;1213
3582;1;18625;1835
3582;2;17549;1949
3582;3;17357;1945
3582;4;17326;1960
3582;5;17326;2229
3582;6;17341;2512
3583;1;19747;1712
3583;2;19725;1864
3583;3;19685;2079
3583;4;19612;2364
3583;5;19570;2500
3584;1;19747;1712
3584;2;19650.9;1728.9
3584;3;19026;1805
3585;1;19747;1712
3585;2;19758;1557
3585;3;19760;1382
3585;4;19750;1251
3585;5;19428;1259
3585;6;19337;1213
3586;1;24188;3128
3586;2;24065;3343
3586;3;24023.6;3440.9
3586;4;23737;4198
3587;1;24188;3128
3587;2;24344;2865
3587;3;24676;2602
3587;4;24805;2489
3588;1;24188;3128
3588;2;23902;2911
3588;3;23239;2435
3588;4;22136;1709
3588;5;21516;1294
3589;1;24188;3128
3589;2;24674;3501
3589;3;25281;3924
3589;4;25635;4194
3589;5;25775;4308
3589;6;26075;4592
3589;7;26445;4959
3589;8;26716;5218
3589;9;26920;5407
3589;10;27323;5810
3589;11;27544;6035
3590;1;21341;1570
3590;2;21439;1409
3590;3;21516;1294
3591;1;21341;1570
3591;2;21191;1814
3592;1;21341;1570
3592;2;21153;1474
3592;3;21084;1455
3592;4;21014;1453
3592;5;20966;1440
3592;6;20913;1409
3592;7;20861;1371
3593;1;21873;537
3593;2;21683;1007
3593;3;21596;1175
3593;4;21516;1294
3594;1;15683;3536
3594;2;16148;5253
3595;1;15683;3536
3595;2;16062;3509
3596;1;15683;3536
3596;2;15147.4;3542
3596;3;15416;5432
3597;1;16294;4369
3597;2;16510;5155
3598;1;16294;4369
3598;2;16510;4306
3599;1;16294;4369
3599;2;16062;3509
3600;1;16273;3463
3600;2;16062;3509
3601;1;16273;3463
3601;2;16510;4306
3602;1;16273;3463
3602;2;16911;3290
3603;1;17297;4098
3603;2;16510;4306
3604;1;17297;4098
3604;2;17124;3516
3604;3;16946;3313
3604;4;16911;3290
3605;1;17297;4098
3605;2;17497;4823
3606;1;17297;4098
3606;2;17553;4029
3606;3;17599;4039
3606;4;17683;4095
3606;5;17889;4281
3606;6;17912;4302
3606;7;18039;4521
3607;1;12062;5409
3607;2;12193;5810
3607;3;12333;6171
3608;1;12062;5409
3608;2;12247;5336
3608;3;12297;5303
3608;4;12347;5261
3608;5;12385;5216
3608;6;12412;5172
3608;7;12433;5124
3608;8;12448;5065
3609;1;12062;5409
3609;2;11928;5462
3610;1;12333;6171
3610;2;12370;6329
3610;3;12366;6433
3611;1;12333;6171
3611;2;12478.5;6121.2
3611;3;12535.4;6094.4
3611;4;12586.4;6053.5
3611;5;12787;5810
3611;6;13042;5499
3611;7;13150;5343
3611;8;12448;5065
3612;1;12827;9791
3612;2;13100;9725
3612;3;13503;9620
3612;4;13624;9579
3613;1;12827;9791
3613;2;12756;9600
3613;3;12385;9176
3614;1;12827;9791
3614;2;12599.4;9895.6
3614;3;12477;9973
3614;4;12216;10192
3614;5;12051;10300
3615;1;12650;11254
3615;2;12272;10649
3615;3;12051;10300
3616;1;12650;11254
3616;2;13319;10853
3617;1;12650;11254
3617;2;13069;11948
3618;1;13624;9579
3618;2;13503;9620
3618;3;13100;9725
3618;4;12827;9791
3619;1;13624;9579
3619;2;13479.6;9190.9
3619;3;13438.1;9079.2
3619;4;13371;9014
3619;5;13253;8924
3619;6;13065;8813
3619;7;12842;8690
3620;1;13624;9579
3620;2;14136.3;9377.9
3620;3;14185;9362
3620;4;14435;9243
3621;1;13624;9579
3621;2;13812;9879
3622;1;12277;11664
3622;2;12352.8;11852.3
3622;3;12372;12340
3623;1;12277;11664
3623;2;12198.9;11503.6
3623;3;12143;11316
3624;1;12277;11664
3624;2;12189;11723
3625;1;11611;12893
3625;2;12095;12501
3626;1;11611;12893
3626;2;11503;12764
3627;1;11611;12893
3627;2;11720;13026
3628;1;12372;12340
3628;2;12504;12263
3629;1;12372;12340
3629;2;12095;12501
3630;1;12372;12340
3630;2;12231;12032
3630;3;12189;11723
3631;1;12372;12340
3631;2;12352.8;11852.3
3631;3;12277;11664
3632;1;11046;13702
3632;2;11720;13026
3633;1;11046;13702
3633;2;10808;13462
3634;1;11046;13702
3634;2;11473;14121
3635;1;12012;14366
3635;2;12460;13917
3636;1;12012;14366
3636;2;11868;14501
3637;1;12012;14366
3637;2;12375;14731
3638;1;11473;14121
3638;2;11868;14501
3639;1;11473;14121
3639;2;12110;13500
3640;1;11473;14121
3640;2;11046;13702
3641;1;12504;12263
3641;2;12802;12745
3641;3;13113;13252
3642;1;12504;12263
3642;2;13069;11948
3643;1;12504;12263
3643;2;12372;12340
3644;1;12095;12501
3644;2;11611;12893
3645;1;12095;12501
3645;2;12606;13097
3646;1;12095;12501
3646;2;12372;12340
3647;1;11720;13026
3647;2;11611;12893
3648;1;11720;13026
3648;2;11046;13702
3649;1;11720;13026
3649;2;12110;13500
3650;1;13319;10853
3650;2;12650;11254
3651;1;13319;10853
3651;2;13445;11087
3651;3;13497;11379
3651;4;13645;11612
3652;1;13319;10853
3652;2;13547;10713
3653;1;13069;11948
3653;2;12504;12263
3654;1;13069;11948
3654;2;13495;12657
3654;3;13578;12795
3655;1;13069;11948
3655;2;13493;11696
3655;3;13645;11612
3656;1;13069;11948
3656;2;12650;11254
3657;1;13812;9879
3657;2;13914;10053.8
3657;3;14110;10376
3658;1;13812;9879
3658;2;14565;9598
3659;1;13812;9879
3659;2;13624;9579
3660;1;13812;9879
3660;2;13618;9942
3660;3;13495;10021
3660;4;13417;10092
3660;5;13382;10161
3660;6;13361;10238
3660;7;13359;10307
3660;8;13363.2;10361.3
3660;9;13547;10713
3661;1;14435;9243
3661;2;14565;9598
3662;1;14435;9243
3662;2;14185;9362
3662;3;14136.3;9377.9
3662;4;13624;9579
3663;1;14435;9243
3663;2;15121.9;8881.1
3663;3;15568;8761
3664;1;23737;4198
3664;2;23277;4073
3665;1;23737;4198
3665;2;23498;4940
3666;1;23737;4198
3666;2;24023.6;3440.9
3666;3;24065;3343
3666;4;24188;3128
3667;1;23737;4198
3667;2;24019;4302
3668;1;27544;6035
3668;2;27773;6258
3668;3;28120;6561
3668;4;29167;7750
3669;1;27544;6035
3669;2;27323;5810
3669;3;26920;5407
3669;4;26716;5218
3669;5;26445;4959
3669;6;26075;4592
3669;7;25775;4308
3669;8;25635;4194
3669;9;25281;3924
3669;10;24674;3501
3669;11;24188;3128
3670;1;27544;6035
3670;2;27481;6098
3670;3;27429;6123
3670;4;27371;6141
3670;5;27325;6150
3670;6;27206;6167
3670;7;27133;6177
3670;8;27058;6192
3670;9;26985;6217
3670;10;26885;6252
3670;11;26774;6302
3670;12;26697;6340
3670;13;26601;6396
3670;14;26397;6521
3670;15;26290;6594
3670;16;26147;6700
3670;17;25986;6824
3670;18;25844;6945
3670;19;25800;6984
3670;20;25763;7028
3670;21;25731;7074
3670;22;25690;7145
3670;23;25650;7234
3670;24;25606;7355
3670;25;25562;7499
3671;1;27544;6035
3671;2;27613;5971
3671;3;27659;5956
3671;4;27782;5945
3671;5;27827.8;5935.8
3671;6;27837.1;5934.1
3671;7;27842;5933
3671;8;27888;5908
3671;9;27907;5885
3671;10;27917;5852
3671;11;27926;5806
3671;12;27913;5781
3671;13;27784;5685
3671;14;27732;5637
3671;15;27719;5618
3671;16;27711;5578
3671;17;27690;5378
3672;1;24805;2489
3672;2;24676;2602
3672;3;24344;2865
3672;4;24188;3128
3673;1;21191;1814
3673;2;20955;1799
3673;3;20913;1810
3673;4;20861;1847
3674;1;21191;1814
3674;2;20832;2506
3675;1;21191;1814
3675;2;21341;1570
3676;1;20861;1371
3676;2;20834;1328
3676;3;20813;1288
3676;4;20788;1242
3676;5;20751;1165
3676;6;20728;1132
3676;7;20676;1098
3676;8;20632;1080
3676;9;20584;1069
3676;10;20492;1063
3676;11;20402;1067
3677;1;20861;1371
3677;2;20913;1409
3677;3;20966;1440
3677;4;21014;1453
3677;5;21084;1455
3677;6;21153;1474
3677;7;21341;1570
3678;1;20861;1371
3678;2;20782;1549
3678;3;20861;1847
3679;1;16148;5253
3679;2;16309.7;5838.7
3679;3;16473;6452
3680;1;16148;5253
3680;2;15605;5403
3680;3;15416;5432
3681;1;16148;5253
3681;2;16510;5155
3682;1;16148;5253
3682;2;15683;3536
3683;1;15416;5432
3683;2;15455;5683
3684;1;15416;5432
3684;2;15605;5403
3684;3;16148;5253
3685;1;15416;5432
3685;2;15147.4;3542
3685;3;15683;3536
3686;1;16510;5155
3686;2;16148;5253
3687;1;16510;5155
3687;2;16294;4369
3688;1;16510;5155
3688;2;16686;5816
3689;1;16510;5155
3689;2;17065;4999
3689;3;17263;4934
3689;4;17497;4823
3690;1;16510;4306
3690;2;16294;4369
3691;1;16510;4306
3691;2;16273;3463
3692;1;16510;4306
3692;2;17297;4098
3693;1;17497;4823
3693;2;17263;4934
3693;3;17065;4999
3693;4;16510;5155
3694;1;17497;4823
3694;2;17666;5447
3695;1;17497;4823
3695;2;18039;4521
3696;1;17497;4823
3696;2;17297;4098
3697;1;18039;4521
3697;2;17497;4823
3698;1;18039;4521
3698;2;17912;4302
3698;3;17889;4281
3698;4;17683;4095
3698;5;17599;4039
3698;6;17553;4029
3698;7;17297;4098
3699;1;18039;4521
3699;2;18267;4381
3699;3;18283;4364
3699;4;18299;4337
3699;5;18310;4304
3699;6;18173;2756
3699;7;18192;2704
3700;1;12460;13917
3700;2;12679.9;13680.9
3700;3;12908;13458
3701;1;12460;13917
3701;2;12110;13500
3702;1;12460;13917
3702;2;12012;14366
3703;1;12460;13917
3703;2;12823;14288
3704;1;18878.6;29537.4
3704;2;18938;29507
3705;1;18878.6;29537.4
3705;2;18774;29600
3706;1;18878.6;29537.4
3706;2;18688;29236.4
3707;1;18764.8;29282.5
3707;2;19065;29785
3708;1;18764.8;29282.5
3708;2;18394;28681.2
3708;3;18363;28408
3709;1;18764.8;29282.5
3709;2;18688;29236.4
3710;1;27456;26446
3710;2;27465;26216
3711;1;27456;26446
3711;2;27012;26431
3712;1;27456;26446
3712;2;27458;26848
3713;1;27456;26446
3713;2;27777;26456
3713;3;27821;26456
3714;1;26972;26832
3714;2;27000;26673
3714;3;27012;26431
3715;1;26972;26832
3715;2;25725;26773
3716;1;26972;26832
3716;2;27458;26848
3717;1;25542;26815
3717;2;25725;26773
3718;1;25542;26815
3718;2;25869.2;26955.6
3718;3;26883;27443
3718;4;27087;27530
3719;1;25542;26815
3719;2;25306;26738
3720;1;28568;25537
3720;2;28578;25288
3721;1;28568;25537
3721;2;28017;25524
3721;3;28017;25428
3721;4;27863;25422
3722;1;28568;25537
3722;2;28560;25785
3723;1;28568;25537
3723;2;28952;25553
3724;1;28578;25288
3724;2;28568;25537
3725;1;28578;25288
3725;2;28962;25290
3726;1;27848;25758
3726;2;27863;25422
3727;1;27848;25758
3727;2;27582;25756
3727;3;27513;25741
3728;1;27848;25758
3728;2;27830;26192
3729;1;27848;25758
3729;2;28560;25785
3730;1;27465;26216
3730;2;27483;26131
3730;3;27483;25864
3730;4;27513;25741
3731;1;27465;26216
3731;2;27014;26306
3732;1;27465;26216
3732;2;27456;26446
3733;1;27465;26216
3733;2;27538;26187
3733;3;27830;26192
3734;1;25706;22074
3734;2;25613;22371
3734;3;25558;22614
3734;4;25537;22650
3734;5;25483;22710
3734;6;25427;22771
3734;7;25391;23123
3734;8;25358;23151
3734;9;25333;23547
3734;10;25346;23609
3734;11;25333;23899
3735;1;25706;22074
3735;2;26299;22277
3735;3;26624;22487
3736;1;25706;22074
3736;2;25827;21937
3737;1;26384;23956
3737;2;25333;23899
3738;1;26384;23956
3738;2;26303.4;24517.8
3738;3;26194;25238
3739;1;26384;23956
3739;2;26457;23543
3739;3;26624;22487
3740;1;26343;20581
3740;2;25880;20627
3741;1;26343;20581
3741;2;25982;21547
3741;3;25930;21640
3741;4;25827;21937
3742;1;26343;20581
3742;2;26441;20341
3742;3;26585;19978
3742;4;26724;19601
3743;1;26343;20581
3743;2;27461;20462
3744;1;26343;20581
3744;2;26427;20621.5
3744;3;27327;20921
3745;1;25489;21824
3745;2;25156;21707
3746;1;25489;21824
3746;2;25827;21937
3747;1;25489;21824
3747;2;25523;21707
3747;3;25861;20691
3747;4;25880;20627
3748;1;25880;20627
3748;2;25861;20691
3748;3;25523;21707
3748;4;25489;21824
3749;1;25880;20627
3749;2;26343;20581
3750;1;25880;20627
3750;2;25456;20673
3750;3;25439;20656
3750;4;25431;20633
3750;5;25450;20554
3750;6;25469;20481
3750;7;25510;20341
3750;8;25531;20266
3750;9;26322;19513
3750;10;26724;19601
3751;1;28424;10524
3751;2;28468;10526
3751;3;28518;10551
3751;4;28687;10549
3751;5;28777;10526
3751;6;29459;10513
3752;1;28424;10524
3752;2;28013;10534
3752;3;27917;10551
3752;4;27727;10649
3752;5;27419;10828
3752;6;27148;10964
3752;7;26914;11116
3752;8;26512;11623
3752;9;26439;11687
3752;10;26343;11773
3753;1;28424;10524
3753;2;28414;10409
3753;3;28159;10017
3753;4;28101;9981
3753;5;28063;9948
3753;6;28036;9904
3753;7;28017;9844
3753;8;28003;9781
3753;9;28003;9742
3753;10;27988;9668
3753;11;27961;9447
3753;12;27953;9383
3753;13;27953;9324
3753;14;27919;8963
3753;15;27915;8890
3753;16;27913;8842
3753;17;27923;8830
3753;18;27946;8820
3753;19;28078;8811
3753;20;28330;8807
3754;1;27120;13233
3754;2;26891;13277
3754;3;26745;13291
3754;4;26153;13220
3755;1;27120;13233
3755;2;27317;13083
3755;3;26897;12513
3755;4;26862;12536
3755;5;26749;12566
3755;6;26559;12603
3756;1;27120;13233
3756;2;27388.6;13204.2
3756;3;27431;13298
3756;4;27454;13323
3756;5;27515;13369
3756;6;27546;13379.4
3756;7;27583.5;13381.4
3756;8;27629;13371
3756;9;27654;13360
3756;10;27786;13237
3756;11;27869;13152
3756;12;28078;12930
3756;13;28170;12818
3756;14;28336;12611
3756;15;28457;12457
3756;16;28537;12376
3756;17;28666;12305
3756;18;28775;12259
3756;19;28868;12240
3756;20;29035;12224
3756;21;29060;12219
3756;22;29089;12219
3756;23;29114.7;12221.4
3756;24;29131;12223
3756;25;29133;11846
3756;26;29137;11581
3756;27;29140;11546
3756;28;29359;10797
3756;29;29354;10722
3756;30;29386;10653
3756;31;29459;10513
3757;1;29167;7750
3757;2;29947;8667
3758;1;29167;7750
3758;2;29129;7771
3758;3;29091;7789
3758;4;29071;7787
3758;5;29031;7771
3758;6;28985;7766
3758;7;28950;7777
3758;8;28814;7844
3758;9;28687;7841
3758;10;28547;7841
3758;11;28501;7848
3758;12;28259;8171
3758;13;28218;8488
3758;14;28330;8807
3759;1;29167;7750
3759;2;28120;6561
3759;3;27773;6258
3759;4;27544;6035
3760;1;28330;8807
3760;2;28078;8811
3760;3;27946;8820
3760;4;27923;8830
3760;5;27913;8842
3760;6;27915;8890
3760;7;27919;8963
3760;8;27953;9324
3760;9;27953;9383
3760;10;27961;9447
3760;11;27988;9668
3760;12;28003;9742
3760;13;28003;9781
3760;14;28017;9844
3760;15;28036;9904
3760;16;28063;9948
3760;17;28101;9981
3760;18;28159;10017
3760;19;28414;10409
3760;20;28424;10524
3761;1;28330;8807
3761;2;28591;8797
3761;3;28599;8696
3761;4;29828;8705
3761;5;29876;8696
3761;6;29947;8667
3762;1;28330;8807
3762;2;28218;8488
3762;3;28259;8171
3762;4;28501;7848
3762;5;28547;7841
3762;6;28687;7841
3762;7;28814;7844
3762;8;28950;7777
3762;9;28985;7766
3762;10;29031;7771
3762;11;29071;7787
3762;12;29091;7789
3762;13;29129;7771
3762;14;29167;7750
3763;1;28989;14983
3763;2;28374;15398
3763;3;28211;15486
3763;4;28172;15496
3764;1;28989;14983
3764;2;29177;15239
3765;1;28989;14983
3765;2;29238;14803
3766;1;28989;14983
3766;2;28741;14633
3766;3;28320;14881
3766;4;28082;14935
3767;1;28453;17173
3767;2;28380;16714
3768;1;28453;17173
3768;2;28030;17292
3769;1;28453;17173
3769;2;28535;17592
3769;3;28649;17657
3770;1;28453;17173
3770;2;28628;17114
3770;3;28812;17058
3770;4;29563;16724
3771;1;29256;16213
3771;2;29048;15871
3772;1;29256;16213
3772;2;28527.2;16650.2
3772;3;28380;16714
3773;1;29256;16213
3773;2;29563;16724
3774;1;29256;16213
3774;2;29676;15965
3774;3;29748;15936
3775;1;29177;15239
3775;2;28989;14983
3776;1;29177;15239
3776;2;29459;15498
3776;3;29669;15688
3776;4;29690;15727
3776;5;29748;15936
3777;1;29177;15239
3777;2;28989;15363
3777;3;28969;15413
3777;4;28985;15496
3777;5;29048;15871
3778;1;26916;18520
3778;2;26795;18599
3778;3;26355;18977
3779;1;26916;18520
3779;2;26852;18205
3779;3;26881;18184
3779;4;26685;17884
3780;1;26916;18520
3780;2;27264;18280
3780;3;27217;18199
3780;4;27436;18080
3780;5;27679;17938
3780;6;27786;18126
3780;7;28276;17845
3781;1;27544;17425
3781;2;27780;17544
3781;3;28103;17705
3781;4;28188;17749
3781;5;28232;17790
3781;6;28276;17845
3782;1;27544;17425
3782;2;27778;17361
3782;3;28030;17292
3783;1;27544;17425
3783;2;27335;17340
3784;1;27544;17425
3784;2;27252;17569
3785;1;18450;28692
3785;2;18356;28714
3786;1;18450;28692
3786;2;18513;28800
3787;1;18938;29507
3787;2;19082;29751.3
3787;3;19065;29785
3788;1;18938;29507
3788;2;19041;29465
3788;3;19099;29436
3788;4;19189;29375
3789;1;18938;29507
3789;2;18878.6;29537.4
3790;1;18688;29236.4
3790;2;18557.4;29013.6
3791;1;26080;28025
3791;2;26647;28440
3792;1;26080;28025
3792;2;26134;27923
3792;3;26197;27773
3792;4;26213;27724
3792;5;26211;27685
3792;6;26220;27635
3792;7;26284;27518
3793;1;26080;28025
3793;2;25990.9;28195
3793;3;25975;28217
3793;4;25688;28523
3794;1;25306;26738
3794;2;25542;26815
3795;1;25306;26738
3795;2;25137;26678
3796;1;25306;26738
3796;2;25304;26557
3797;1;25306;26738
3797;2;25329;27068
3797;3;26284;27518
3798;1;26195;28991
3798;2;25688;28523
3799;1;26195;28991
3799;2;25934;29282
3800;1;26195;28991
3800;2;26378;28794
3800;3;26505;28642
3800;4;26647;28440
3801;1;25725;26773
3801;2;25542;26815
3802;1;25725;26773
3802;2;26972;26832
3803;1;25725;26773
3803;2;25669;26467
3804;1;25688;28523
3804;2;25400;28817
3805;1;25688;28523
3805;2;26195;28991
3806;1;25688;28523
3806;2;25975;28217
3806;3;25990.9;28195
3806;4;26080;28025
3807;1;25137;26678
3807;2;25152;26592
3807;3;25160;26484
3807;4;25158;26400
3807;5;25142.7;26290.4
3807;6;25104.1;26098.5
3807;7;25062;25852
3807;8;24997;25549
3807;9;24976;25462
3807;10;24956;25338
3807;11;24943;25263
3807;12;24945;25192
3807;13;24947;25065
3808;1;25137;26678
3808;2;24799;26569
3808;3;24214.1;26393.5
3808;4;24082;26356
3809;1;25137;26678
3809;2;25306;26738
3810;1;25304;26557
3810;2;25306;26738
3811;1;25304;26557
3811;2;25290.9;26250.6
3811;3;25137;25424
3811;4;25143;25082
3812;1;25304;26557
3812;2;25669;26467
3813;1;25934;29282
3813;2;26195;28991
3814;1;25934;29282
3814;2;25400;28817
3815;1;27012;26431
3815;2;27014;26306
3816;1;27012;26431
3816;2;26766;26423
3816;3;26731;26375
3817;1;27012;26431
3817;2;27000;26673
3817;3;26972;26832
3818;1;27012;26431
3818;2;27456;26446
3819;1;27863;25422
3819;2;28017;25428
3819;3;28017;25524
3819;4;28568;25537
3820;1;27863;25422
3820;2;27848;25758
3821;1;27863;25422
3821;2;27776.6;25420
3821;3;27612.8;25414
3821;4;27588;25407
3822;1;27513;25741
3822;2;27588;25407
3823;1;27513;25741
3823;2;27150;25655
3824;1;27513;25741
3824;2;27483;25864
3824;3;27483;26131
3824;4;27465;26216
3825;1;27513;25741
3825;2;27582;25756
3825;3;27848;25758
3826;1;27014;26306
3826;2;27012;26431
3827;1;27014;26306
3827;2;27465;26216
3828;1;27014;26306
3828;2;27027;26006
3828;3;27031;25595
3829;1;27014;26306
3829;2;26731;26375
3830;1;25156;21707
3830;2;24862;21605
3831;1;25156;21707
3831;2;25147;22076
3831;3;25141;22327
3832;1;25156;21707
3832;2;25489;21824
3833;1;25333;23899
3833;2;25346;23609
3833;3;25333;23547
3833;4;25358;23151
3833;5;25391;23123
3833;6;25427;22771
3833;7;25483;22710
3833;8;25537;22650
3833;9;25558;22614
3833;10;25613;22371
3833;11;25706;22074
3834;1;25333;23899
3834;2;26384;23956
3835;1;25333;23899
3835;2;25337;23939
3835;3;25310;24294
3835;4;25264;25017
3835;5;25143;25082
3836;1;26194;25238
3836;2;26292;25251
3836;3;26353;25265
3836;4;26414;25280
3836;5;26457;25293
3836;6;26532;25322
3836;7;27031;25595
3837;1;26194;25238
3837;2;25333.5;25179
3837;3;25261.7;25161
3837;4;25225.1;25146.5
3837;5;25187.2;25124.9
3837;6;25143;25082
3838;1;26194;25238
3838;2;26303.4;24517.8
3838;3;26384;23956
3839;1;28030;17292
3839;2;27999;17179
3839;3;27967;17092
3839;4;27928;17027
3839;5;27896;16996
3840;1;28030;17292
3840;2;27778;17361
3840;3;27544;17425
3841;1;28030;17292
3841;2;28453;17173
3842;1;27335;17340
3842;2;27544;17425
3843;1;27335;17340
3843;2;26997;17187
3844;1;27335;17340
3844;2;27383;17319
3844;3;27435;17321
3844;4;27483;17304
3844;5;27508;17271
3844;6;27536;17198
3844;7;27778;17060
3844;8;27896;16996
3845;1;27252;17569
3845;2;27544;17425
3846;1;27252;17569
3846;2;26685;17884
3847;1;27252;17569
3847;2;27185;17448
3847;3;27185;17421
3847;4;27196;17402
3847;5;27264;17365
3847;6;27335;17340
3848;1;26685;17884
3848;2;25957;18312
3849;1;26685;17884
3849;2;26881;18184
3849;3;26852;18205
3849;4;26916;18520
3850;1;26685;17884
3850;2;27252;17569
3851;1;26685;17884
3851;2;26305;17269
3851;3;26649;17027
3851;4;26997;17187
3852;1;26355;18977
3852;2;26288;18894
3852;3;26251;18825
3852;4;26234;18754
3852;5;26215;18697
3852;6;26171;18622
3852;7;26121;18581
3852;8;25957;18312
3853;1;26355;18977
3853;2;26795;18599
3853;3;26916;18520
3854;1;26355;18977
